rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,meta_cox_z,meta_cox_p,direction
25,ENSG00000119771.15,91,50,-4.031776329778113,5.535685871361399e-05,-4.031776329778113,5.5356858713613986e-05,higher_expr_lower_risk
26,ENSG00000137819.14,91,50,4.016658862490025,5.90290766646129e-05,4.016658862490025,5.9029076664612884e-05,higher_expr_higher_risk
27,ENSG00000134588.12,91,50,4.013862353081872,5.973318854059227e-05,4.013862353081872,5.973318854059213e-05,higher_expr_higher_risk
28,ENSG00000145681.11,91,50,4.005719063375483,6.182910113734465e-05,4.005719063375483,6.182910113734455e-05,higher_expr_higher_risk
29,ENSG00000274559.3,91,50,3.996969089119922,6.415867500436419e-05,3.996969089119922,6.415867500436416e-05,higher_expr_higher_risk
30,ENSG00000075188.9,91,50,3.9936564814307633,6.506210589930557e-05,3.9936564814307633,6.50621058993055e-05,higher_expr_higher_risk
31,ENSG00000135686.13,91,50,-3.9824904310680056,6.819687138522841e-05,-3.9824904310680056,6.819687138522817e-05,higher_expr_lower_risk
32,ENSG00000132341.12,91,50,3.9714577260226323,7.143417804223573e-05,3.9714577260226323,7.14341780422358e-05,higher_expr_higher_risk
33,ENSG00000136935.14,91,50,-3.946609796071594,7.926558100524516e-05,-3.946609796071594,7.926558100524524e-05,higher_expr_lower_risk
34,ENSG00000075643.6,91,50,3.943817020206286,8.019485678909276e-05,3.943817020206286,8.019485678909263e-05,higher_expr_higher_risk
35,ENSG00000177693.4,91,50,3.922661563763041,8.757612852639213e-05,3.922661563763041,8.757612852639194e-05,higher_expr_higher_risk
36,ENSG00000277277.3,91,50,3.922661563763041,8.757612852639213e-05,3.922661563763041,8.757612852639194e-05,higher_expr_higher_risk
37,ENSG00000168930.13,91,50,3.922661563723754,8.757612854067712e-05,3.922661563723754,8.757612854067702e-05,higher_expr_higher_risk
38,ENSG00000204979.8,91,50,3.922661563668801,8.757612856065864e-05,3.922661563668801,8.757612856065862e-05,higher_expr_higher_risk
39,ENSG00000197591.3,91,50,3.9226615636507596,8.757612856721875e-05,3.9226615636507596,8.757612856721844e-05,higher_expr_higher_risk
40,ENSG00000088782.5,91,50,3.92266156362739,8.757612857571602e-05,3.92266156362739,8.7576128575716e-05,higher_expr_higher_risk
41,ENSG00000240065.8,91,50,3.920118933109546,8.850527981198664e-05,3.920118933109546,8.850527981198654e-05,higher_expr_higher_risk
42,ENSG00000163202.5,91,50,3.9152666060329264,9.030436459864162e-05,3.9152666060329264,9.030436459864152e-05,higher_expr_higher_risk
43,ENSG00000176485.12,91,50,3.9132389282590125,9.106634853965727e-05,3.9132389282590125,9.106634853965707e-05,higher_expr_higher_risk
44,ENSG00000134333.14,91,50,3.9074378305217192,9.328003234638036e-05,3.9074378305217192,9.328003234638032e-05,higher_expr_higher_risk
45,ENSG00000136878.14,91,50,-3.8900662430449633,0.00010021686107660682,-3.8900662430449633,0.00010021686107660675,higher_expr_lower_risk
46,ENSG00000174151.15,91,50,-3.8710300208579733,0.00010837644256046052,-3.8710300208579733,0.00010837644256046063,higher_expr_lower_risk
47,ENSG00000120509.11,91,50,3.8554941023677416,0.00011549611520242741,3.8554941023677416,0.00011549611520242715,higher_expr_higher_risk
48,ENSG00000173335.5,91,50,3.8231479888111735,0.00013175864473719687,3.8231479888111735,0.00013175864473719687,higher_expr_higher_risk
49,ENSG00000133106.15,91,50,3.7561419414148536,0.00017255285158285997,3.7561419414148536,0.0001725528515828598,higher_expr_higher_risk
50,ENSG00000268043.7,91,50,-3.7537988040206742,0.00017417468373964485,-3.7537988040206742,0.00017417468373964482,higher_expr_lower_risk
51,ENSG00000139211.7,91,50,3.7494612497960085,0.00017721487641410755,3.7494612497960085,0.0001772148764141074,higher_expr_higher_risk
52,ENSG00000172464.3,91,50,3.7483039157567206,0.0001780344455369861,3.7483039157567206,0.00017803444553698625,higher_expr_higher_risk
53,ENSG00000041357.16,91,50,3.7047520362063073,0.00021159762399687725,3.7047520362063073,0.00021159762399687696,higher_expr_higher_risk
54,ENSG00000100911.16,91,50,3.687017518479235,0.0002268977424278478,3.687017518479235,0.00022689774242784774,higher_expr_higher_risk
55,ENSG00000180787.6,91,50,-3.686899406492815,0.00022700303741298561,-3.686899406492815,0.00022700303741298502,higher_expr_lower_risk
56,ENSG00000108509.21,91,50,-3.6860213630186554,0.00022778723840431096,-3.6860213630186554,0.0002277872384043108,higher_expr_lower_risk
57,ENSG00000167656.5,91,50,3.68430930215474,0.00022932363765071364,3.68430930215474,0.0002293236376507129,higher_expr_higher_risk
58,ENSG00000122375.12,91,50,3.6841251853390937,0.00022948944159276234,3.6841251853390937,0.00022948944159276147,higher_expr_higher_risk
59,ENSG00000198105.15,91,50,-3.6811239677425256,0.00023220806275676799,-3.6811239677425256,0.00023220806275676753,higher_expr_lower_risk
60,ENSG00000156587.16,91,50,3.680437601486967,0.00023283403245586846,3.680437601486967,0.00023283403245586762,higher_expr_higher_risk
61,ENSG00000197172.10,91,50,3.6594084627441448,0.0002527981223957616,3.6594084627441448,0.0002527981223957611,higher_expr_higher_risk
62,ENSG00000128714.6,91,50,3.6566364207291575,0.00025554643750533025,3.6566364207291575,0.00025554643750533,higher_expr_higher_risk
63,ENSG00000097007.19,91,50,-3.655711268770353,0.0002564698894661594,-3.655711268770353,0.000256469889466159,higher_expr_lower_risk
64,ENSG00000070061.16,91,50,-3.6507563951121615,0.00026146914750869836,-3.6507563951121615,0.0002614691475086977,higher_expr_lower_risk
65,ENSG00000105976.16,91,50,3.6475735728874046,0.00026472852062118043,3.6475735728874046,0.00026472852062118043,higher_expr_higher_risk
66,ENSG00000158825.6,91,50,3.634860079484463,0.00027813154519366244,3.634860079484463,0.00027813154519366185,higher_expr_higher_risk
67,ENSG00000125633.11,91,50,-3.6282593272844452,0.0002853385736580159,-3.6282593272844452,0.00028533857365801524,higher_expr_lower_risk
68,ENSG00000164532.11,91,50,3.6221260246731974,0.00029219170278922685,3.6221260246731974,0.00029219170278922717,higher_expr_higher_risk
69,ENSG00000134775.15,91,50,3.6215939177794616,0.00029279347178333333,3.6215939177794616,0.00029279347178333274,higher_expr_higher_risk
70,ENSG00000111700.13,91,50,3.6167451975860345,0.0002983307131394049,3.6167451975860345,0.00029833071313940476,higher_expr_higher_risk
71,ENSG00000181381.14,91,50,3.6083519292310706,0.0003081483037256841,3.6083519292310706,0.00030814830372568366,higher_expr_higher_risk
72,ENSG00000177303.10,91,50,-3.600344615318996,0.00031779570026705723,-3.600344615318996,0.000317795700267057,higher_expr_lower_risk
73,ENSG00000154265.16,91,50,-3.5985927922271417,0.00031994369557637693,-3.5985927922271417,0.0003199436955763762,higher_expr_lower_risk
74,ENSG00000165949.12,91,50,3.59420312333383,0.00032538592160670624,3.59420312333383,0.0003253859216067057,higher_expr_higher_risk
75,ENSG00000171202.7,91,50,3.5930538938597594,0.0003268249574676602,3.5930538938597594,0.00032682495746765965,higher_expr_higher_risk
76,ENSG00000117501.14,91,50,3.589214022538525,0.0003316764603905792,3.589214022538525,0.0003316764603905789,higher_expr_higher_risk
77,ENSG00000050344.9,91,50,3.5837402871943556,0.00033870887983364286,3.5837402871943556,0.0003387088798336429,higher_expr_higher_risk
78,ENSG00000286102.1,91,50,3.5777958859099357,0.00034650386892537443,3.5777958859099357,0.0003465038689253741,higher_expr_higher_risk
79,ENSG00000087502.18,91,50,3.571461013964571,0.00035499539677143877,3.571461013964571,0.0003549953967714381,higher_expr_higher_risk
80,ENSG00000184752.13,91,50,3.56565601776573,0.00036294716579325436,3.56565601776573,0.00036294716579325393,higher_expr_higher_risk
81,ENSG00000010318.21,91,50,-3.5631510500412555,0.00036642968715399645,-3.5631510500412555,0.00036642968715399596,higher_expr_lower_risk
82,ENSG00000089127.14,91,50,3.5617712904210315,0.0003683612112044736,3.5617712904210315,0.0003683612112044725,higher_expr_higher_risk
83,ENSG00000258453.3,91,50,3.5582026699541065,0.00037340115821545206,3.5582026699541065,0.0003734011582154517,higher_expr_higher_risk
84,ENSG00000148411.8,91,50,-3.5568619544670033,0.0003753112477929784,-3.5568619544670033,0.0003753112477929786,higher_expr_lower_risk
85,ENSG00000165699.15,91,50,-3.5533532683128235,0.00038035331664594644,-3.5533532683128235,0.0003803533166459455,higher_expr_lower_risk
86,ENSG00000206075.14,91,50,3.5511468989833914,0.00038355627312130906,3.5511468989833914,0.00038355627312130943,higher_expr_higher_risk
87,ENSG00000189280.3,91,50,3.5505113097217684,0.00038448361564772613,3.5505113097217684,0.00038448361564772515,higher_expr_higher_risk
88,ENSG00000119283.15,91,50,-3.54797096561913,0.0003882110131268124,-3.54797096561913,0.0003882110131268126,higher_expr_lower_risk
89,ENSG00000180354.16,91,50,-3.546399194353022,0.0003905341242789107,-3.546399194353022,0.00039053412427891084,higher_expr_lower_risk
90,ENSG00000183691.6,91,50,3.5314663381250146,0.0004132624581640959,3.5314663381250146,0.00041326245816409533,higher_expr_higher_risk
91,ENSG00000135114.12,91,50,3.5278153893106983,0.0004190042714260786,3.5278153893106983,0.0004190042714260779,higher_expr_higher_risk
92,ENSG00000128944.13,91,50,3.5274978738434073,0.0004195071304459762,3.5274978738434073,0.0004195071304459756,higher_expr_higher_risk
93,ENSG00000267740.5,91,50,3.5212894960738903,0.0004294534886914164,3.5212894960738903,0.0004294534886914161,higher_expr_higher_risk
94,ENSG00000148396.18,91,50,-3.5187037127349456,0.0004336607316192145,-3.5187037127349456,0.00043366073161921475,higher_expr_lower_risk
95,ENSG00000137807.16,91,50,3.517466187034552,0.0004356878550891265,3.517466187034552,0.0004356878550891258,higher_expr_higher_risk
96,ENSG00000138778.13,91,50,3.509272442537595,0.0004493343770105752,3.509272442537595,0.00044933437701057447,higher_expr_higher_risk
97,ENSG00000149639.15,91,50,-3.5068214346669118,0.00045349335517468845,-3.5068214346669118,0.0004534933551746881,higher_expr_lower_risk
98,ENSG00000184677.18,91,50,-3.505685027791625,0.0004554338249467969,-3.505685027791625,0.00045543382494679733,higher_expr_lower_risk
99,ENSG00000140464.20,91,50,3.488288546339321,0.00048612315968351026,3.488288546339321,0.00048612315968350945,higher_expr_higher_risk
100,ENSG00000204264.12,91,50,3.4819690676391284,0.0004977411849373192,3.4819690676391284,0.0004977411849373184,higher_expr_higher_risk
101,ENSG00000092010.15,91,50,3.477887042778977,0.0005053828472494864,3.477887042778977,0.0005053828472494857,higher_expr_higher_risk
102,ENSG00000177476.3,91,50,3.47425626173067,0.0005122715358841057,3.47425626173067,0.0005122715358841054,higher_expr_higher_risk
103,ENSG00000108878.5,91,50,3.4706694261315114,0.0005191627075102582,3.4706694261315114,0.0005191627075102577,higher_expr_higher_risk
104,ENSG00000196260.5,91,50,3.4703087479133012,0.000519860417084317,3.4703087479133012,0.0005198604170843165,higher_expr_higher_risk
105,ENSG00000104827.12,91,50,3.4694290311961398,0.0005215658413079992,3.4694290311961398,0.0005215658413079975,higher_expr_higher_risk
106,ENSG00000047056.16,91,50,-3.4582800483414586,0.0005436359693264157,-3.4582800483414586,0.0005436359693264147,higher_expr_lower_risk
107,ENSG00000186393.5,91,50,3.456585725052274,0.0005470651713065551,3.456585725052274,0.0005470651713065551,higher_expr_higher_risk
108,ENSG00000182718.18,91,50,3.4499216702083007,0.000560749232327393,3.4499216702083007,0.0005607492323273922,higher_expr_higher_risk
109,ENSG00000184619.8,91,50,-3.4455564750071734,0.0005698848711759546,-3.4455564750071734,0.000569884871175954,higher_expr_lower_risk
110,ENSG00000160408.15,91,50,-3.4440134562839524,0.0005731471761153904,-3.4440134562839524,0.0005731471761153887,higher_expr_lower_risk
111,ENSG00000162654.9,91,50,3.4432229622284978,0.0005748251950317736,3.4432229622284978,0.0005748251950317728,higher_expr_higher_risk
112,ENSG00000115221.12,91,50,3.44182797077118,0.0005777975730259538,3.44182797077118,0.0005777975730259533,higher_expr_higher_risk
113,ENSG00000064195.7,91,50,3.4255095910085673,0.0006136472680124276,3.4255095910085673,0.0006136472680124277,higher_expr_higher_risk
114,ENSG00000177576.12,91,50,-3.4173648261128813,0.0006323048500926989,-3.4173648261128813,0.0006323048500926987,higher_expr_lower_risk
115,ENSG00000166069.13,91,50,3.413743872666098,0.0006407678302043162,3.413743872666098,0.0006407678302043157,higher_expr_higher_risk
116,ENSG00000213030.5,91,50,3.410615304626432,0.0006481647147101136,3.410615304626432,0.0006481647147101132,higher_expr_higher_risk
117,ENSG00000141337.12,91,50,-3.4040299827187948,0.0006639946457482674,-3.4040299827187948,0.0006639946457482674,higher_expr_lower_risk
118,ENSG00000100307.13,91,50,-3.3960682591921265,0.0006836130929147134,-3.3960682591921265,0.0006836130929147126,higher_expr_lower_risk
119,ENSG00000198573.7,91,50,3.3895512755788384,0.0007000711492002166,3.3895512755788384,0.0007000711492002168,higher_expr_higher_risk
120,ENSG00000106829.20,91,50,-3.3890877037324936,0.000701255774854441,-3.3890877037324936,0.0007012557748544407,higher_expr_lower_risk
121,ENSG00000137628.17,91,50,3.3857210899302363,0.0007099149721901817,3.3857210899302363,0.0007099149721901802,higher_expr_higher_risk
122,ENSG00000141258.13,91,50,-3.382015492435828,0.0007195608640655056,-3.382015492435828,0.0007195608640655051,higher_expr_lower_risk
123,ENSG00000102144.15,91,50,3.3806427649653195,0.0007231649602308074,3.3806427649653195,0.0007231649602308062,higher_expr_higher_risk
124,ENSG00000196781.16,91,50,-3.377851443767583,0.0007305453528973438,-3.377851443767583,0.0007305453528973421,higher_expr_lower_risk
125,ENSG00000145354.12,91,50,3.374530346373019,0.0007394176300990207,3.374530346373019,0.0007394176300990195,higher_expr_higher_risk
126,ENSG00000288674.1,91,50,-3.3629588402413955,0.0007711186007934917,-3.3629588402413955,0.0007711186007934909,higher_expr_lower_risk
127,ENSG00000108389.9,91,50,-3.3560849537872444,0.0007905428093046009,-3.3560849537872444,0.0007905428093045987,higher_expr_lower_risk
128,ENSG00000188910.8,91,50,3.3514057231750103,0.0008040241030334438,3.3514057231750103,0.0008040241030334418,higher_expr_higher_risk
129,ENSG00000141084.11,91,50,-3.3395066943637506,0.0008392732812064567,-3.3395066943637506,0.0008392732812064567,higher_expr_lower_risk
130,ENSG00000068079.8,91,50,3.337339498674396,0.0008458455923887313,3.337339498674396,0.0008458455923887314,higher_expr_higher_risk
131,ENSG00000196388.8,91,50,-3.336109787221203,0.000849596052183407,-3.336109787221203,0.0008495960521834039,higher_expr_lower_risk
132,ENSG00000114686.9,91,50,3.333615370873131,0.0008572511140656597,3.333615370873131,0.0008572511140656581,higher_expr_higher_risk
133,ENSG00000119402.17,91,50,-3.330298668579658,0.0008675287551803524,-3.330298668579658,0.0008675287551803517,higher_expr_lower_risk
134,ENSG00000134452.20,91,50,-3.329782001745788,0.000869140025179732,-3.329782001745788,0.0008691400251797318,higher_expr_lower_risk
135,ENSG00000119917.14,91,50,3.3285649592661324,0.0008729464494457909,3.3285649592661324,0.0008729464494457911,higher_expr_higher_risk
136,ENSG00000125848.10,91,50,3.3269744755137847,0.0008779441482077895,3.3269744755137847,0.0008779441482077889,higher_expr_higher_risk
137,ENSG00000268655.2,91,50,3.326071104751371,0.0008807945646729807,3.326071104751371,0.00088079456467298,higher_expr_higher_risk
138,ENSG00000163914.5,91,50,3.325988267515604,0.0008810563709580489,3.325988267515604,0.0008810563709580481,higher_expr_higher_risk
139,ENSG00000074755.15,91,50,-3.318016446667657,0.0009065914613227432,-3.318016446667657,0.0009065914613227424,higher_expr_lower_risk
140,ENSG00000114423.23,91,50,-3.315093845961937,0.0009161236307954396,-3.315093845961937,0.00091612363079544,higher_expr_lower_risk
141,ENSG00000134146.12,91,50,3.3116019834462067,0.0009276342159450101,3.3116019834462067,0.000927634215945008,higher_expr_higher_risk
142,ENSG00000107021.16,91,50,-3.3071182723195887,0.000942610847867142,-3.3071182723195887,0.0009426108478671418,higher_expr_lower_risk
143,ENSG00000174238.15,91,50,-3.301872863308221,0.0009604159141543357,-3.301872863308221,0.0009604159141543342,higher_expr_lower_risk
144,ENSG00000067225.18,91,50,3.301257225490614,0.000962525943308832,3.301257225490614,0.0009625259433088322,higher_expr_higher_risk
145,ENSG00000184205.14,91,50,-3.3009356851563143,0.0009636296925426076,-3.3009356851563143,0.0009636296925426072,higher_expr_lower_risk
146,ENSG00000138594.14,91,50,3.2985786665897447,0.0009717564743746101,3.2985786665897447,0.0009717564743746085,higher_expr_higher_risk
147,ENSG00000204703.5,91,50,3.2941565767656873,0.000987174920787613,3.2941565767656873,0.0009871749207876115,higher_expr_higher_risk
148,ENSG00000134321.12,91,50,3.2929496095637436,0.000991422415390315,3.2929496095637436,0.0009914224153903149,higher_expr_higher_risk
149,ENSG00000147394.18,91,50,3.29177752744559,0.0009955633325992106,3.29177752744559,0.0009955633325992115,higher_expr_higher_risk
150,ENSG00000138496.16,91,50,3.2836099033459516,0.0010248667535861376,3.2836099033459516,0.0010248667535861376,higher_expr_higher_risk
151,ENSG00000204267.16,91,50,3.2828787059939963,0.0010275286683018147,3.2828787059939963,0.0010275286683018134,higher_expr_higher_risk
152,ENSG00000170632.14,91,50,3.2801820729189597,0.001037401137786585,3.2801820729189597,0.001037401137786584,higher_expr_higher_risk
153,ENSG00000126787.13,91,50,3.2796733343349818,0.0010392734612983227,3.2796733343349818,0.001039273461298321,higher_expr_higher_risk
154,ENSG00000011426.11,91,50,3.2776104877588614,0.0010468974991150201,3.2776104877588614,0.0010468974991150182,higher_expr_higher_risk
155,ENSG00000134757.5,91,50,3.2771403102118333,0.0010486424464368756,3.2771403102118333,0.0010486424464368745,higher_expr_higher_risk
156,ENSG00000010030.14,91,50,3.274119473264839,0.00105991787573385,3.274119473264839,0.0010599178757338497,higher_expr_higher_risk
157,ENSG00000146267.12,91,50,-3.271252374944791,0.0010707231152121946,-3.271252374944791,0.0010707231152121942,higher_expr_lower_risk
158,ENSG00000100425.18,91,50,-3.263680797182833,0.0010997499158522522,-3.263680797182833,0.001099749915852252,higher_expr_lower_risk
159,ENSG00000215041.10,91,50,-3.260374671498164,0.001112651277541789,-3.260374671498164,0.0011126512775417885,higher_expr_lower_risk
160,ENSG00000180043.11,91,50,3.2573638575403896,0.001124521863575873,3.2573638575403896,0.0011245218635758717,higher_expr_higher_risk
161,ENSG00000283992.2,91,50,3.2571446772164214,0.0011253905707090213,3.2571446772164214,0.0011253905707090204,higher_expr_higher_risk
162,ENSG00000157456.8,91,50,3.2499125081202243,0.0011544051857222935,3.2499125081202243,0.0011544051857222942,higher_expr_higher_risk
163,ENSG00000136514.3,91,50,3.2491427014780325,0.0011575339352896874,3.2491427014780325,0.0011575339352896856,higher_expr_higher_risk
164,ENSG00000170100.14,91,50,-3.248135848001209,0.0011616379506872196,-3.248135848001209,0.0011616379506872178,higher_expr_lower_risk
165,ENSG00000056558.11,91,50,-3.2476804100040444,0.0011634987659587378,-3.2476804100040444,0.0011634987659587357,higher_expr_lower_risk
166,ENSG00000138777.20,91,50,3.243754284541762,0.0011796546214500427,3.243754284541762,0.0011796546214500408,higher_expr_higher_risk
167,ENSG00000125266.8,91,50,3.2387312672525677,0.0012006263938066477,3.2387312672525677,0.0012006263938066461,higher_expr_higher_risk
168,ENSG00000130517.14,91,50,-3.2364615605103344,0.0012102152472742815,-3.2364615605103344,0.001210215247274279,higher_expr_lower_risk
169,ENSG00000205981.8,91,50,3.232363201921127,0.0012277090269655633,3.232363201921127,0.0012277090269655617,higher_expr_higher_risk
170,ENSG00000160785.13,91,50,-3.221821581167916,0.001273784287887664,-3.221821581167916,0.0012737842878876617,higher_expr_lower_risk
171,ENSG00000132510.10,91,50,-3.2207943067262876,0.0012783586214813378,-3.2207943067262876,0.0012783586214813393,higher_expr_lower_risk
172,ENSG00000239306.5,91,50,-3.217377265916168,0.0012936836408814294,-3.217377265916168,0.0012936836408814307,higher_expr_lower_risk
173,ENSG00000160199.15,91,50,-3.2168259603714393,0.0012961720075882381,-3.2168259603714393,0.0012961720075882392,higher_expr_lower_risk
174,ENSG00000006451.8,91,50,3.216182936284702,0.001299079934886561,3.216182936284702,0.0012990799348865628,higher_expr_higher_risk
175,ENSG00000166902.5,91,50,3.2146932888874247,0.0013058396659633477,3.2146932888874247,0.0013058396659633438,higher_expr_higher_risk
176,ENSG00000138182.15,91,50,3.2144536532187544,0.0013069301122961056,3.2144536532187544,0.0013069301122961051,higher_expr_higher_risk
177,ENSG00000134365.13,91,50,3.213077498869688,0.0013132084985344446,3.213077498869688,0.001313208498534446,higher_expr_higher_risk
178,ENSG00000067334.14,91,50,3.2126491675127897,0.001315168333785536,3.2126491675127897,0.001315168333785537,higher_expr_higher_risk
179,ENSG00000206013.2,91,50,3.2124044709677233,0.0013162891567887235,3.2124044709677233,0.0013162891567887233,higher_expr_higher_risk
180,ENSG00000170312.16,91,50,3.2111995510127973,0.0013218211132767048,3.2111995510127973,0.0013218211132767048,higher_expr_higher_risk
181,ENSG00000152127.9,91,50,-3.207142834818855,0.001340604151810422,-3.207142834818855,0.0013406041518104243,higher_expr_lower_risk
182,ENSG00000198464.14,91,50,3.205819392590926,0.0013467849049307475,3.205819392590926,0.0013467849049307449,higher_expr_higher_risk
183,ENSG00000160201.12,91,50,-3.2057352395719505,0.0013471788047554854,-3.2057352395719505,0.0013471788047554852,higher_expr_lower_risk
184,ENSG00000226490.2,91,50,3.2053565844602834,0.001348952512631974,3.2053565844602834,0.001348952512631973,higher_expr_higher_risk
185,ENSG00000100526.20,91,50,3.2034167496890684,0.0013580729815880748,3.2034167496890684,0.0013580729815880735,higher_expr_higher_risk
186,ENSG00000076248.11,91,50,3.202507525695209,0.0013623674046571903,3.202507525695209,0.0013623674046571899,higher_expr_higher_risk
187,ENSG00000114790.13,91,50,-3.1948721469415884,0.00139892798285231,-3.1948721469415884,0.0013989279828523086,higher_expr_lower_risk
188,ENSG00000104826.15,91,50,3.1919989327222438,0.0014129185476143627,3.1919989327222438,0.0014129185476143631,higher_expr_higher_risk
189,ENSG00000029153.14,91,50,3.1891930616291724,0.001426705595190402,3.1891930616291724,0.0014267055951903986,higher_expr_higher_risk
190,ENSG00000203933.3,91,50,3.185237168146483,0.0014463541991717524,3.185237168146483,0.0014463541991717509,higher_expr_higher_risk
191,ENSG00000168131.4,91,50,3.182396708786026,0.0014606160419648627,3.182396708786026,0.0014606160419648633,higher_expr_higher_risk
192,ENSG00000005379.17,91,50,-3.182280759006326,0.0014612009655333691,-3.182280759006326,0.0014612009655333696,higher_expr_lower_risk
193,ENSG00000152102.18,91,50,-3.180848275466161,0.0014684451427010787,-3.180848275466161,0.0014684451427010754,higher_expr_lower_risk
194,ENSG00000189108.13,91,50,3.1799184780789167,0.0014731648956801996,3.1799184780789167,0.0014731648956801983,higher_expr_higher_risk
195,ENSG00000124251.11,91,50,-3.179802569765954,0.0014737542378383867,-3.179802569765954,0.001473754237838386,higher_expr_lower_risk
196,ENSG00000173898.14,91,50,3.177991440865836,0.001482991286615204,3.177991440865836,0.0014829912866152002,higher_expr_higher_risk
197,ENSG00000104818.15,91,50,3.17586964684824,0.001493880620389386,3.17586964684824,0.0014938806203893859,higher_expr_higher_risk
198,ENSG00000149948.14,91,50,3.170991994703762,0.0015191932968771484,3.170991994703762,0.001519193296877147,higher_expr_higher_risk
199,ENSG00000137812.20,91,50,3.169452429639095,0.001527264562768785,3.169452429639095,0.0015272645627687881,higher_expr_higher_risk
200,ENSG00000164530.15,91,50,-3.164168511809705,0.0015552671802297295,-3.164168511809705,0.0015552671802297284,higher_expr_lower_risk
201,ENSG00000103769.10,91,50,3.1641625914995193,0.0015552988189264443,3.1641625914995193,0.001555298818926444,higher_expr_higher_risk
202,ENSG00000143772.9,91,50,-3.1630187781601116,0.0015614225962853137,-3.1630187781601116,0.0015614225962853115,higher_expr_lower_risk
203,ENSG00000148343.18,91,50,-3.1617648854625955,0.001568161224245096,-3.1617648854625955,0.0015681612242450936,higher_expr_lower_risk
204,ENSG00000213380.16,91,50,-3.161273439910319,0.0015708096308675802,-3.161273439910319,0.0015708096308675798,higher_expr_lower_risk
205,ENSG00000096093.16,91,50,-3.160195636402864,0.0015766323545091418,-3.160195636402864,0.0015766323545091361,higher_expr_lower_risk
206,ENSG00000173085.15,91,50,3.160008680031626,0.0015776443874453562,3.160008680031626,0.0015776443874453549,higher_expr_higher_risk
207,ENSG00000121579.13,91,50,3.1588940284037306,0.0015836906473073106,3.1588940284037306,0.0015836906473073059,higher_expr_higher_risk
208,ENSG00000133424.22,91,50,-3.1583621325816362,0.0015865833484723076,-3.1583621325816362,0.0015865833484723058,higher_expr_lower_risk
209,ENSG00000104312.8,91,50,3.1574115883710405,0.0015917649746824592,3.1574115883710405,0.0015917649746824605,higher_expr_higher_risk
210,ENSG00000116663.11,91,50,3.15227074221718,0.001620059832437248,3.15227074221718,0.001620059832437249,higher_expr_higher_risk
211,ENSG00000104848.1,91,50,3.151031380516478,0.0016269500921696654,3.151031380516478,0.0016269500921696654,higher_expr_higher_risk
212,ENSG00000152056.17,91,50,3.148258599023567,0.001642463209859188,3.148258599023567,0.0016424632098591839,higher_expr_higher_risk
213,ENSG00000173698.18,91,50,-3.1450925628983075,0.0016603428815900503,-3.1450925628983075,0.0016603428815900455,higher_expr_lower_risk
214,ENSG00000064300.9,91,50,-3.1423388265069017,0.0016760395929943867,-3.1423388265069017,0.0016760395929943865,higher_expr_lower_risk
215,ENSG00000090889.12,91,50,3.142326978951629,0.001676107419796675,3.142326978951629,0.0016761074197966725,higher_expr_higher_risk
216,ENSG00000188257.12,91,50,-3.141487411903841,0.0016809203439680379,-3.141487411903841,0.0016809203439680346,higher_expr_lower_risk
217,ENSG00000068024.17,91,50,-3.1312180802712435,0.0017408283662322906,-3.1312180802712435,0.0017408283662322895,higher_expr_lower_risk
218,ENSG00000183671.12,91,50,3.1291661925060774,0.0017530312743651532,3.1291661925060774,0.0017530312743651566,higher_expr_higher_risk
219,ENSG00000160932.11,91,50,3.1273396483518807,0.0017639601422897982,3.1273396483518807,0.001763960142289799,higher_expr_higher_risk
220,ENSG00000030110.13,91,50,3.12726971979414,0.0017643797921728245,3.12726971979414,0.0017643797921728264,higher_expr_higher_risk
221,ENSG00000166432.15,91,50,-3.1234339900960575,0.0017875395659009295,-3.1234339900960575,0.0017875395659009267,higher_expr_lower_risk
222,ENSG00000145879.11,91,50,3.1227389983553686,0.0017917656429869144,3.1227389983553686,0.0017917656429869125,higher_expr_higher_risk
223,ENSG00000263264.2,91,50,-3.1210874184624156,0.0018018453704073502,-3.1210874184624156,0.001801845370407347,higher_expr_lower_risk
224,ENSG00000162889.11,91,50,-3.1209440971131968,0.0018027225252708833,-3.1209440971131968,0.001802722525270882,higher_expr_lower_risk
225,ENSG00000178971.16,91,50,-3.1194512049273504,0.001811882682558688,-3.1194512049273504,0.0018118826825586844,higher_expr_lower_risk
226,ENSG00000147324.11,91,50,-3.1171935134745867,0.0018258168152768884,-3.1171935134745867,0.0018258168152768825,higher_expr_lower_risk
227,ENSG00000183840.7,91,50,3.116961797543232,0.0018272524890958182,3.116961797543232,0.0018272524890958178,higher_expr_higher_risk
228,ENSG00000213512.3,91,50,3.113011994209015,0.0018518849147704662,3.113011994209015,0.0018518849147704647,higher_expr_higher_risk
229,ENSG00000138642.15,91,50,3.1122318819655956,0.0018567859135362088,3.1122318819655956,0.0018567859135362067,higher_expr_higher_risk
230,ENSG00000104783.14,91,50,3.1119521270565214,0.0018585463543648764,3.1119521270565214,0.0018585463543648716,higher_expr_higher_risk
231,ENSG00000173418.12,91,50,3.110360146842693,0.0018685935871062857,3.110360146842693,0.001868593587106285,higher_expr_higher_risk
232,ENSG00000188100.9,91,50,3.1065806686531294,0.0018926466152572252,3.1065806686531294,0.001892646615257221,higher_expr_higher_risk
