rank,gene_id,train_variance
619,ENSG00000168542.16,1.174739657343147
620,ENSG00000205795.4,1.1723727467705976
621,ENSG00000170786.12,1.1715064280540015
622,ENSG00000240583.13,1.1712962810960137
623,ENSG00000167779.9,1.1712403222534524
624,ENSG00000143369.15,1.17065334620135
625,ENSG00000090402.8,1.1705753552868376
626,ENSG00000118849.10,1.169834413898155
627,ENSG00000109472.14,1.1691491735894257
628,ENSG00000166482.12,1.1684786113588925
629,ENSG00000136244.12,1.166622203779429
630,ENSG00000129455.15,1.1650146606150134
631,ENSG00000110848.8,1.163527086646078
632,ENSG00000124205.18,1.1620346375990707
633,ENSG00000007062.12,1.1620169495584778
634,ENSG00000062038.14,1.161918052406612
635,ENSG00000114115.10,1.1617561895739856
636,ENSG00000164326.5,1.1617460339974297
637,ENSG00000197629.6,1.1615508453456314
638,ENSG00000278828.1,1.1591833850058388
639,ENSG00000138109.11,1.1574464918348124
640,ENSG00000112818.10,1.1547324419810494
641,ENSG00000104371.5,1.1532598071818032
642,ENSG00000188747.8,1.1526997553176448
643,ENSG00000205502.4,1.1526176612789443
644,ENSG00000132031.13,1.1507451912457278
