case_id,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,n_patches
TCGA-2J-AABP,0.0,0.344630927163109,0.0,0.0,0.0,0.6362229102167183,0.0,0.0,0.019146162620172723,0.0,12274
TCGA-2J-AABR,0.052766085387853275,0.010823812387251955,0.006313890559230307,0.0,0.05983162958508719,0.6013229104028863,0.028562838244137103,0.0,0.24037883343355382,0.0,19956
TCGA-2J-AABT,0.0,0.0067988263078794815,0.0,0.0,0.0029342303012953553,0.5653045158520003,0.0,0.0,0.42496242753882485,0.0,13973
TCGA-2J-AABU,0.3977285339055159,0.005845140764307647,0.0008878694831859717,0.0,0.05704561429469868,0.3688357811401724,0.014871813843365025,0.0,0.1547852465687544,0.0,27031
TCGA-2J-AABV,0.0,0.0057782777664144,0.0,0.0,0.00020454080589077522,0.7265800777255063,0.0,0.0,0.2674371037021886,0.0,19556
TCGA-2L-AAQA,0.0,0.04656953642384106,0.0,0.0,0.0,0.6455629139072848,0.0,0.0,0.3078675496688742,0.0,18875
TCGA-2L-AAQE,0.0,0.0022958817620892524,0.0,0.0,0.027837566365332186,0.599009900990099,0.0007892093557181805,0.0,0.37006744152676135,0.0,13938
TCGA-2L-AAQI,0.0,0.001410732013166832,0.0,0.00010449866764198757,0.023407701551805216,0.28778933068603374,0.0,0.0,0.6872877370813523,0.0,19139
TCGA-2L-AAQJ,7.517666516313337e-05,0.09028717486092316,0.0,7.517666516313337e-05,0.0002255299954894001,0.5583370921665914,0.0,0.015636746353931738,0.07577807848443843,0.2595850248082995,13302
TCGA-2L-AAQL,0.007710164151881943,0.003399104626098491,0.0,0.000663239927043608,0.011772508705024042,0.8399104626098491,0.0,0.0,0.13538385010777648,0.001160669872326314,12062
TCGA-2L-AAQM,0.0,0.19404817586529466,0.0,0.0,0.0,0.7818638914873713,0.0,0.0,0.024087932647333957,0.0,17104
TCGA-3A-A9I5,0.0,0.0,0.0,0.0,0.004500160720025715,0.9954998392799743,0.0,0.0,0.0,0.0,6222
TCGA-3A-A9I7,0.0,0.007173369871846538,0.0,0.0,0.08035786249697752,0.9124687676311759,0.0,0.0,0.0,0.0,12407
TCGA-3A-A9I9,0.0007338295418807003,0.0002096655833944858,0.0,0.0,0.324562323094664,0.6699863717370793,0.001991823042247615,0.0,0.0002096655833944858,0.0023063214173393437,9539
TCGA-3A-A9IB,0.0,4.334070125254627e-05,0.0,0.0,0.02136696571750531,0.9776361981536861,0.0,0.0,0.0005200884150305552,0.0004334070125254627,23073
